"ID","rid","source_id","source_label.x","x","y","Z_Min","Z_Max","NeigLine","SHAPE_Leng","ori_id","source_label.y","Maechtigkeit_m_","Volumen_m3_","Umriss_m_","Flaeche_Anriss_m2_","Jahr","Datum","mittlere_Neigung_Anrissflaeche","maximale_Neigung_Anrissflaeche","mittlere_Neigung_Auslaufflaeche","minimale_Neigung_Auslaufflaeche","mittlere_Neigung_Anrisslinie","mittlere_Neigung_Auslauflinie","Pauschalgefaelle_","Pauschalgefaelle_.1","schraege_Laenge_Anriss_m_","schraege_Laenge_Auslauf_m_","Flaeche_Transit_und_Auslauf_m2_","maximale_Flowaccumulation_im_Anrissgebiet_m2_","mittlere_Flowaccumulation_im_Anrissgebiet_m2_","aufsummierte_Flowaccumulation_im_Anrissgebiet_m2_","maximale_Flowaccumulation_im_Auslaufgebiet_m2_","mittlere_Flowaccumulation_im_Auslaufgebiet_m2_","aufsummierte_Flowaccumulation_im_Auslaufgebiet_m2_","Anteil_Anrissgebiet_innerhalb_Oberflaechenabflusskarte","Anteil_Auslaufgebiet_innerhalb_Oberflaechenabflusskarte","flaechiger_Mobilitaetsindex_","linearer_Mobilitaetsindex_","X.Koordinate","Y.Koordinate","OBJECTID","EZGNR","TEILEZGNR","H1","H2","Nebenarm","InterneSenke","Gewaessername","TEZGNR40","TEZGNR150","TEZGNR1000","Gebietsauslass","SEE","FLUSSGB","h_5","h_10","h_25","h_filled_5","h_filled_10","h_filled_25","catchment_area_5","catchment_area_10","catchment_area_25","catchment_slope_5","catchment_slope_10","catchment_slope_25","modified_catchement_area_5","modified_catchement_area_10","modified_catchement_area_25","twi_5","twi_10","twi_25","twi_ori_5","twi_ori_10","twi_ori_25","slope_5","slope_10","slope_25","aspect_5","aspect_10","aspect_25","curvature_5","curvature_10","curvature_25","curvature_profile_5","curvature_profile_10","curvature_profile_25","curvature_planar_5","curvature_planar_10","curvature_planar_25","openness_pos_20_5","openness_neg_20_5","openness_pos_50_5","openness_neg_50_5","openness_pos_200_5","openness_neg_200_5","flow_accumulation_5","flow_accumulation_10","flow_accumulation_25","elevation_percentile_50_5","elevation_percentile_200_5","tpi_15m_5","tpi_50m_10","tpi_200m_10","tpi_500m_25","tpi_1km_25","tpi_2km_25","tpi_4km_25","mrvbf_5","mrvbf_10","mrvbf_25","mrrtf_5","mrrtf_10","mrrtf_25","convergence_index_5","convergence_index_10","convergence_index_25","curv_upslope_5","curv_upslope_10","curv_upslope_25","curv_downslope_5","curv_downslope_10","curv_downslope_25","mpi_r30_5","mpi_r30_10","mpi_r30_25","vrm_r5_5","vrm_r5_10","vrm_r5_25","tri_r5_5","tri_r5_10","tri_r5_25","slope_height_5","slope_height_10","slope_height_25","valley_depth_5","valley_depth_10","valley_depth_25","normalized_height_5","normalized_height_10","normalized_height_25","standardized_height_5","standardized_height_10","standardized_height_25","mid_slope_pos_5","mid_slope_pos_10","mid_slope_pos_25","aspect_nness_5","aspect_nness_10","aspect_nness_25","aspect_eness_5","aspect_eness_10","aspect_eness_25","toposcale_5","gc_5","geomorphon_50_5","geomorphon_200_5","susceptibility_unconsolidated_deposits_5","id_unconsolidated_deposits_5","susceptibility_gk500_5","id_gk500_5","vhm_max_5","vhm_q3_5","vhm_max_10","vhm_q3_10","vhm_max_25","vhm_q3_25","mg_10","prcp_60m_2a","prcp_60m_2a_0025","prcp_60m_2a_0975","prcp_60m_10a","prcp_60m_10a_0025","prcp_60m_10a_0975","prcp_60m_30a","prcp_60m_30a_0025","prcp_60m_30a_0975","prcp_60m_50a","prcp_60m_50a_0025","prcp_60m_50a_0975","prcp_60m_100a","prcp_60m_100a_0025","prcp_60m_100a_0975","prcp_60m_200a","prcp_60m_200a_0025","prcp_60m_200a_0975","prcp_60m_300a","prcp_60m_300a_0025","prcp_60m_300a_0975","prcp_24h_2a","prcp_24h_2a_0025","prcp_24h_2a_0975","prcp_24h_10a","prcp_24h_10a_0025","prcp_24h_10a_0975","prcp_24h_30a","prcp_24h_30a_0025","prcp_24h_30a_0975","prcp_24h_50a","prcp_24h_50a_0025","prcp_24h_50a_0975","prcp_24h_100a","prcp_24h_100a_0025","prcp_24h_100a_0975","prcp_24h_200a","prcp_24h_200a_0025","prcp_24h_200a_0975","prcp_24h_300a","prcp_24h_300a_0025","prcp_24h_300a_0975","soil_CECpot_depth_0_30","soil_CECpot_depth_0_30_err","soil_CECpot_depth_30_60","soil_CECpot_depth_30_60_err","soil_CECpot_depth_60_120","soil_CECpot_depth_60_120_err","soil_clay_depth_0_30","soil_clay_depth_0_30_err","soil_clay_depth_30_60","soil_clay_depth_30_60_err","soil_clay_depth_60_120","soil_clay_depth_60_120_err","soil_pH_depth_0_30","soil_pH_depth_0_30_err","soil_pH_depth_30_60","soil_pH_depth_30_60_err","soil_pH_depth_60_120","soil_pH_depth_60_120_err","soil_sand_depth_0_30","soil_sand_depth_0_30_err","soil_sand_depth_30_60","soil_sand_depth_30_60_err","soil_sand_depth_60_120","soil_sand_depth_60_120_err","soil_silt_depth_0_30","soil_silt_depth_0_30_err","soil_silt_depth_30_60","soil_silt_depth_30_60_err","soil_silt_depth_60_120","soil_silt_depth_60_120_err","soil_soc_depth_0_30","soil_soc_depth_0_30_err","soil_soc_depth_30_60","soil_soc_depth_30_60_err","soil_soc_depth_60_120","soil_soc_depth_60_120_err","hades_1h_2_33a_maximum","hades_1h_2_33a_minimum","hades_24h_2_33a_maximum","hades_24h_2_33a_minimum","hades_1h_100a_maximum","hades_1h_100a_minimum","hades_24h_100a_maximum","hades_24h_100a_minimum","dist2river_25","dist2lake_25","rockdensity_litho","rockdensity_litho_id","rhob_m","rhob_med","rhob_p05","rhob_p25","rhob_p75","rhob_p95","Date"
"1",6,1,"SpontRutschBE",2603179.0547,1162379.2492,1356.43802367,1375.78213483,0.678357958953,28.5160819784,1,"SpontRutschBE",0.5,150,73,297,2015,"",34.5,39.2,16.3,3.9,34.15,17.33,19.19,0.35,34.46,273.58,2196,23503,5910,437329,9576,2080,1158290,"90%","93%",0.1,1.8,2603179.0547,1162379.2492,279,101145,1145,24781,24894,0,0,"kirel",108314,120946,130358,2323,"Normales_TEZG","Aare",1375.33435058594,1378.90161132812,1379.98999023438,1375.33435058594,1374.201171875,1379.98999023438,5417.619140625,5951.609375,16342.8984375,0.462477922439575,0.472664088010788,0.469842374324799,5417.619140625,5951.609375,16342.8984375,3.198655128479,3.22040438652039,3.73242831230164,15.5051670074463,3.43986129760742,16.6093044281006,33.0820007324219,32.5180130004883,36.4710502624512,157.688598632812,163.593460083008,164.092132568359,0.069462887942791,0.0378833003342152,-0.00127226568292826,0.0114258220419288,0.00567992497235537,-0.00170489237643778,0.0234985705465078,0.0148515207692981,0.00357471755705774,1.52000463008881,1.46501064300537,1.51173329353333,1.46465599536896,1.46007370948792,1.45984745025635,25,30200,3125,38.8429756164551,41.3444366455078,0.23663330078125,0.266454070806503,-3.94147944450378,-12.7880973815918,-37.680362701416,-118.411354064941,-209.37873840332,3.06636271929506e-10,6.79938327863283e-11,4.44941861132975e-11,9.92255166920586e-11,2.47386555685125e-11,1.43980383171538e-11,-0.339808583259583,0.0436742901802063,0.919690668582916,0.0946886837482452,0.0595362149178982,0.04560362175107,0.0993589535355568,0.072246365249157,-0.120179682970047,0.208283618092537,0.211978033185005,0.101298607885838,0.0138063346967101,0.0134333362802863,0.0136553980410099,8.75560474395752,18.5231761932373,45.0176277160645,73.7610931396484,74.2739181518555,70.9692916870117,212.452651977539,199.556503295898,199.156295776367,0.257713317871094,0.271240562200546,0.262727022171021,832.285827636719,843.168884277344,773.71728515625,0.484573364257812,0.457518875598907,0.474545955657959,-0.925134181976318,-0.959281742572784,-0.961703658103943,0.379640251398087,0.282450944185257,0.274091273546219,-0.48714891076088,0,6,6,3,3,3,35,14.8599996566772,12.1999998092651,15.9200000762939,8.34000015258789,15.9200000762939,1.00999999046326,NA,23.2425155639648,19.3552265167236,27.742057800293,38.4916725158691,30.1663303375244,49.7308502197266,49.9248809814453,37.4454727172852,66.0538024902344,55.7748031616211,41.2812271118164,74.0612182617188,64.591796875,46.8830337524414,86.8845901489258,74.1306686401367,53.0161209106445,101.66283416748,80.4978103637695,56.6787300109863,113.119743347168,66.5785446166992,59.4821815490723,73.6405487060547,95.4194793701172,82.5067596435547,110.032035827637,114.62190246582,97.1212921142578,135.14680480957,123.738052368164,103.990646362305,147.212631225586,136.805252075195,113.464401245117,164.188034057617,150.560165405273,123.616165161133,182.42822265625,158.882598876953,129.373382568359,193.917617797852,265.941650390625,1.09531652927399,186.564819335938,1.5738308429718,183.636383056641,1.66913533210754,31.4762668609619,1.47452569007874,30.2365818023682,1.51567578315735,30.0992012023926,1.46282112598419,5.79753494262695,0.632468283176422,6.16620492935181,0.626176297664642,6.43469429016113,0.596441924571991,29.7929744720459,1.93220448493958,31.0184898376465,1.79815685749054,33.714672088623,1.66022765636444,32.2342300415039,1.19593250751495,32.1570816040039,1.22091102600098,32.1057739257812,1.22246611118317,4.42763471603394,1.6491219997406,1.82507622241974,3.50750374794006,1.41630387306213,4.41303014755249,18,16,60,55,40,35,120,110,20156,340743,"Kalkstein",4,2639,2677,2486,2600,2700,2730,NA
"2",7,2,"SpontRutschBE",2603135.2484,1162494.3432,1435.25898481,1460.75604814,0.578431314461,44.0796732254,2,"SpontRutschBE",0.5,220,103,444,2005,"23.08.2005",30.7,39.1,33.6,19.6,30.05,31.64,31.36,0.61,50.92,238.5,3013,2968,636,72462,3412,893,675187,"44%","51%",0.1,1,2603135.2484,1162494.3432,279,101145,1145,24781,24894,0,0,"kirel",108314,120946,130358,2323,"Normales_TEZG","Aare",1459.28491210938,1460.005859375,1457.51525878906,1459.28491210938,1461.1875,1457.51525878906,1922.34765625,3886.94799804688,13694.287109375,0.446263670921326,0.443499505519867,0.435316413640976,1922.34765625,3886.94799804688,13694.287109375,2.72160792350769,3.0807421207428,3.73161387443542,8.75666618347168,15.6724004745483,16.4324893951416,28.5681686401367,29.6070041656494,28.1157245635986,167.143630981445,159.694686889648,171.95930480957,-0.0829687491059303,-0.0352856442332268,-0.00803632847964764,-0.0123929986730218,-0.00420662388205528,0.000828342337626964,-0.0425892733037472,-0.0197841972112656,-0.00977992452681065,1.44946897029877,1.54810190200806,1.44654357433319,1.52953863143921,1.44654357433319,1.48744320869446,875,800,3750,42.9752082824707,43.4860191345215,-0.27154541015625,-1.39602661132812,3.84254956245422,10.9069766998291,1.02162230014801,-59.2749824523926,-136.485641479492,5.98912119897932e-09,8.40000780044647e-08,4.31481206319972e-09,1.72386305230532e-09,3.51898288286634e-09,1.34277389207682e-09,-4.87961435317993,-9.23127746582031,-1.06323623657227,-0.155646085739136,-0.185739770531654,-0.00876445882022381,-0.256977885961533,-0.14935390651226,0.0286707151681185,0.20663870871067,0.193147003650665,0.0768555402755737,0.0104365209117532,0.00892871618270874,0.00819431338459253,6.83035039901733,13.6417922973633,39.3022232055664,118.707916259766,126.553863525391,128.249435424805,121.97388458252,135.189422607422,145.387939453125,0.493215173482895,0.483503758907318,0.468683898448944,1045.98205566406,1038.42407226562,979.414184570312,0.0135696521028876,0.0329924747347832,0.0626321732997894,-0.974930942058563,-0.937856733798981,-0.990168988704681,0.222507759928703,0.347022622823715,0.139876425266266,-1.61256611347198,0,6,6,3,2,3,35,0.219999998807907,0.00999999977648258,0.589999973773956,0.0599999986588955,25.5100002288818,0.340000003576279,NA,23.2425155639648,19.3552265167236,27.742057800293,38.4916725158691,30.1663303375244,49.7308502197266,49.9248809814453,37.4454727172852,66.0538024902344,55.7748031616211,41.2812271118164,74.0612182617188,64.591796875,46.8830337524414,86.8845901489258,74.1306686401367,53.0161209106445,101.66283416748,80.4978103637695,56.6787300109863,113.119743347168,66.5785446166992,59.4821815490723,73.6405487060547,95.4194793701172,82.5067596435547,110.032035827637,114.62190246582,97.1212921142578,135.14680480957,123.738052368164,103.990646362305,147.212631225586,136.805252075195,113.464401245117,164.188034057617,150.560165405273,123.616165161133,182.42822265625,158.882598876953,129.373382568359,193.917617797852,273.926574707031,1.09054386615753,187.57307434082,1.58048593997955,186.909866333008,1.61173963546753,31.3432273864746,1.36440932750702,29.8359870910645,1.45858907699585,29.8469505310059,1.41191101074219,5.6425609588623,0.658344388008118,5.98726463317871,0.657085299491882,6.21729135513306,0.620866239070892,31.2479095458984,1.81422996520996,32.2561531066895,1.73643612861633,35.1581649780273,1.57316315174103,31.2640838623047,1.12154829502106,31.2857093811035,1.12739682197571,31.1304035186768,1.17025768756866,4.34409809112549,1.66322505474091,1.65532195568085,3.66189908981323,1.20691668987274,4.77491044998169,18,16,60,55,40,35,120,110,25000,346526,"Silt/Ton",3,2462,2460,2138,2375,2570,2730,"2005-08-23"
"3",122,3,"SpontRutschBE",2604155.0208,1157817.8235,1252.40550627,1269.28990618,0.424802968179,39.7464263998,3,"SpontRutschBE",1,650,106,689,2005,"23.08.2005",23,36.6,15.6,3.5,23.02,15.33,17.75,0.32,43.18,93.74,2042,776,205,35134,6623,404,206019,"17%","26%",0.3,1.3,2604155.0208,1157817.8235,279,101145,1145,24781,24894,0,0,"kirel",108314,120946,130358,2323,"Normales_TEZG","Aare",1271.20458984375,1276.27612304688,1274.8896484375,1271.20458984375,1270.18310546875,1274.8896484375,1555.2607421875,3779.08666992188,11145.2236328125,0.472006738185883,0.454673796892166,0.444342106580734,1555.2607421875,3779.08666992188,11145.2236328125,2.55101370811462,3.03817701339722,3.60526919364929,7.17364025115967,15.0429706573486,10.2830390930176,35.430347442627,30.9611530303955,31.7801742553711,290.712066650391,284.767608642578,278.827026367188,0.0455957017838955,-0.00344238290563226,-0.00958593748509884,0.0121016837656498,-0.00243484554812312,-0.00467383116483688,0.000601847423240542,0.00356737361289561,0.00454456219449639,1.47403740882874,1.4785258769989,1.45538914203644,1.47463428974152,1.43842220306396,1.45835077762604,300,600,1250,38.016529083252,39.6787643432617,0.105117797851562,-0.421396881341934,2.82518243789673,-4.59717893600464,-31.5099811553955,-72.8295516967773,-216.337936401367,1.69611213962639e-10,1.8524715095225e-10,1.26277677203745e-09,5.07625053103311e-11,7.00868252323517e-11,8.26634760642264e-10,-4.0987377166748,0.591868162155151,6.08697366714478,0.0847466513514519,0.157683998346329,0.18081933259964,-0.210229188203812,-0.110775075852871,-0.173321828246117,0.209140062332153,0.203669816255569,0.0845550894737244,0.13674496114254,0.117071352899075,0.0779361054301262,7.54224300384521,14.677188873291,28.132251739502,54.8322715759277,60.7726745605469,59.3949966430664,191.340087890625,208.154586791992,209.905410766602,0.222739353775978,0.225981831550598,0.220552936196327,783.505432128906,786.706298828125,715.856628417969,0.554521322250366,0.548036336898804,0.558894097805023,0.353671848773956,0.254899144172668,0.153451964259148,-0.935369551181793,-0.966967642307281,-0.988156080245972,-0.663362622261047,0,6,6,3,3,3,43,0.360000014305115,0.140000000596046,2.76999998092651,0.349999994039536,9.38000011444092,0.330000013113022,NA,22.2726535797119,17.799825668335,26.5228366851807,37.3539924621582,27.3609981536865,48.8772926330566,48.6618347167969,34.1483955383301,65.9583129882812,54.4495887756348,37.3981094360352,75.1127471923828,62.7500686645508,42.572998046875,87.9688873291016,72.2972869873047,48.1401519775391,102.68270111084,78.2389755249023,51.7087097167969,115.305236816406,63.4792442321777,57.0065498352051,70.196418762207,91.4657897949219,80.7944793701172,104.568946838379,110.225982666016,95.4961166381836,127.782112121582,119.207221984863,103.119201660156,139.194686889648,131.535629272461,111.926712036133,156.375427246094,144.249557495117,121.092964172363,176.067962646484,152.092727661133,126.574157714844,187.72834777832,254.748397827148,1.10308742523193,187.580413818359,1.72412049770355,184.977081298828,1.6885849237442,26.2766895294189,1.64471232891083,26.021484375,1.64764058589935,25.7424354553223,1.68054461479187,5.37177658081055,0.702852845191956,5.63771820068359,0.699189901351929,5.83803701400757,0.672731459140778,35.2182884216309,1.59907937049866,35.912956237793,1.55315160751343,36.505973815918,1.54448223114014,32.3530120849609,0.949246227741241,33.0594482421875,0.928776919841766,32.6263618469238,0.972101151943207,4.24416923522949,1.39347672462463,1.53216278553009,3.77679538726807,1.11653280258179,5.06286907196045,18,16,60,55,40,35,120,110,22500,331105,"Lockergestein",1,1776,2000,0,0,0,0,"2005-08-23"
"4",124,4,"SpontRutschBE",2604196.825,1157855.3944,1272.15048131,1284.39589617,0.445343801301,27.4965427113,4,"SpontRutschBE",1,460,82,463,2005,"23.08.2005",25.4,34.1,19.5,8.9,24.01,19.2,20.06,0.37,30.1,137.36,1457,2045,903,102016,5107,1232,452240,"42%","76%",0.3,1.3,2604196.825,1157855.3944,279,101145,1145,24781,24894,0,0,"kirel",108314,120946,130358,2323,"Normales_TEZG","Aare",1284.63391113281,1288.95544433594,1279.71813964844,1284.63391113281,1283.79516601562,1279.71813964844,2580.90185546875,7297.515625,17711.498046875,0.466529011726379,0.456373453140259,0.446007758378983,2580.90185546875,7297.515625,17711.498046875,2.81780767440796,3.36291241645813,3.83259701728821,5.00929498672485,9.81709098815918,10.0854845046997,26.6455612182617,27.9294929504395,25.7686595916748,278.981536865234,293.333892822266,294.823272705078,-0.0514160171151161,-0.0654589831829071,-0.0135597651824355,-3.22129635605961e-05,-0.00780511042103171,-0.00283099571242929,-0.0511459894478321,-0.0403912775218487,-0.00601495383307338,1.43907463550568,1.5337530374527,1.43489301204681,1.5318808555603,1.42425143718719,1.52013230323792,350,5700,30000,42.1487617492676,42.4152297973633,-0.276397705078125,-1.20960485935211,-1.48480868339539,-6.04067850112915,-29.6730995178223,-70.4796447753906,-212.831878662109,1.40027118789021e-08,9.74579084100924e-09,2.71388120864913e-08,3.58543861267435e-09,1.14820153385153e-09,7.51256301612102e-09,-7.0027003288269,-6.57224988937378,-0.440674751996994,-0.171131804585457,-0.119344852864742,-0.0691763162612915,-0.235434025526047,-0.218331515789032,-0.162379279732704,0.21061247587204,0.197801887989044,0.0864652842283249,0.0918878465890884,0.101108528673649,0.0857081636786461,6.7800612449646,13.9547128677368,29.7187881469727,70.4004516601562,73.5517654418945,65.064323425293,165.657867431641,180.830108642578,192.002197265625,0.298233300447464,0.289139181375504,0.253103047609329,834.8798828125,830.319702148438,740.424194335938,0.403533399105072,0.421721637248993,0.493793874979019,0.156116187572479,0.396088719367981,0.419820785522461,-0.987738728523254,-0.918212234973907,-0.907607018947601,-1.37960934638977,0,6,6,3,3,3,43,0.0799999982118607,0.0500000007450581,17.7299995422363,15.9399995803833,0.689999997615814,0.280000001192093,NA,22.2726535797119,17.799825668335,26.5228366851807,37.3539924621582,27.3609981536865,48.8772926330566,48.6618347167969,34.1483955383301,65.9583129882812,54.4495887756348,37.3981094360352,75.1127471923828,62.7500686645508,42.572998046875,87.9688873291016,72.2972869873047,48.1401519775391,102.68270111084,78.2389755249023,51.7087097167969,115.305236816406,63.4792442321777,57.0065498352051,70.196418762207,91.4657897949219,80.7944793701172,104.568946838379,110.225982666016,95.4961166381836,127.782112121582,119.207221984863,103.119201660156,139.194686889648,131.535629272461,111.926712036133,156.375427246094,144.249557495117,121.092964172363,176.067962646484,152.092727661133,126.574157714844,187.72834777832,253.105163574219,1.08766067028046,186.297836303711,1.71716856956482,183.620315551758,1.69958448410034,25.9261722564697,1.69527721405029,25.5630321502686,1.68970417976379,25.2806758880615,1.72004997730255,5.44746255874634,0.687617361545563,5.76265287399292,0.681628346443176,5.94934225082397,0.658971130847931,35.1096153259277,1.57600820064545,35.7549095153809,1.54925262928009,36.3819007873535,1.53350532054901,32.1889114379883,0.953652858734131,33.096076965332,0.9205641746521,32.5663108825684,0.959302484989166,4.2695255279541,1.41470408439636,1.54962611198425,3.82437300682068,1.1150643825531,5.1370997428894,18,16,60,55,40,35,120,110,25000,336544,"Lockergestein",1,1776,2000,0,0,0,0,"2005-08-23"
"5",227,5,"SpontRutschBE",2604622.6727,1157658.3944,1505.11106664,1519.69663716,0.466966594189,31.2347193623,5,"SpontRutschBE",1,200,82,411,2005,"23.08.2005",29.1,48.4,25.2,14.3,25.03,23.92,24.22,0.45,34.47,91.55,761,3688,513,52816,7987,1374,259750,"12%","46%",0.5,1.2,2604622.6727,1157658.3944,279,101145,1145,24781,24894,0,0,"kirel",108314,120946,130358,2323,"Normales_TEZG","Aare",1519.61450195312,1520.51123046875,1513.89233398438,1519.61450195312,1522.28894042969,1513.89233398438,604.591186523438,1404.49462890625,7683.3466796875,0.416296631097794,0.398336231708527,0.376687228679657,604.591186523438,1404.49462890625,7683.3466796875,2.22193837165833,2.69260168075562,3.60396385192871,13.3123073577881,14.3590002059937,8.52643585205078,39.8474960327148,31.997896194458,26.1223964691162,287.159606933594,291.073028564453,285.020294189453,-0.0786718726158142,0.00752441398799419,-0.0228554680943489,0.0102366292849183,0.00761434389278293,-0.00272335717454553,-0.0742366313934326,-0.013958347029984,-0.015631066635251,1.4099862575531,1.50973749160767,1.39362120628357,1.48656260967255,1.39075708389282,1.4277024269104,150,400,5000,44.6280975341797,46.9363479614258,-0.23638916015625,-0.23480224609375,-1.22386002540588,11.496771812439,56.611198425293,68.2592086791992,-28.6640796661377,3.6483926990627e-11,7.33451877010793e-09,5.46438698734164e-08,2.92432744686266e-12,1.32317823364758e-09,6.69147759424504e-09,-12.1446943283081,-4.8010687828064,-4.33155393600464,0.0682632625102997,0.0917755886912346,-0.0740295276045799,-0.818033397197723,-0.251289576292038,-0.268571525812149,0.248868584632874,0.162419855594635,0.0877165347337723,0.105074897408485,0.0867644995450974,0.0777051895856857,7.02973651885986,11.9551067352295,28.7199401855469,108.482780456543,206.613723754883,204.454437255859,39.8622283935547,41.9912300109863,55.9360275268555,0.731287002563477,0.831092536449432,0.785184025764465,1284.25720214844,1372.42346191406,1308.48095703125,0.462574064731598,0.662185072898865,0.570368051528931,0.295034527778625,0.359557598829269,0.259161174297333,-0.955486595630646,-0.933122873306274,-0.965834081172943,-1.58084189891815,0,6,6,3,3,3,43,0.949999988079071,0.529999971389771,1.41999995708466,0.25,1.41999995708466,0.189999997615814,NA,22.2726535797119,17.799825668335,26.5228366851807,37.3539924621582,27.3609981536865,48.8772926330566,48.6618347167969,34.1483955383301,65.9583129882812,54.4495887756348,37.3981094360352,75.1127471923828,62.7500686645508,42.572998046875,87.9688873291016,72.2972869873047,48.1401519775391,102.68270111084,78.2389755249023,51.7087097167969,115.305236816406,63.4792442321777,57.0065498352051,70.196418762207,91.4657897949219,80.7944793701172,104.568946838379,110.225982666016,95.4961166381836,127.782112121582,119.207221984863,103.119201660156,139.194686889648,131.535629272461,111.926712036133,156.375427246094,144.249557495117,121.092964172363,176.067962646484,152.092727661133,126.574157714844,187.72834777832,247.622985839844,1.09708452224731,189.83740234375,1.53092861175537,180.807006835938,1.54716563224792,23.5030765533447,1.83346736431122,23.5632495880127,1.84222817420959,23.048828125,1.84703207015991,4.8027777671814,0.797409653663635,5.03541421890259,0.813516557216644,5.27587842941284,0.761216104030609,40.3497467041016,1.29862117767334,39.7680702209473,1.32551884651184,39.8647880554199,1.30548322200775,31.9452114105225,0.974645555019379,32.4601783752441,0.943875133991241,32.4346694946289,0.975194454193115,4.06165599822998,1.44009268283844,1.34053838253021,4.19220590591431,0.943622529506683,5.5457444190979,18,16,60,55,40,35,120,110,39051,330084,"Lockergestein",1,1776,2000,0,0,0,0,"2005-08-23"
"137",39,137,"SpontRutschBE",2610746.585,1166499.3829,822.980101063,829.428457998,0.52782331144,12.2168854517,137,"SpontRutschBE",1.2,210,53,176,2005,"23.08.2005",27.5,31.2,13,0.8,27.83,10.72,15.82,0.28,13.81,32.28,280,2316,375,18014,5600,1097,72377,"30%","56%",0.6,1.7,2610746.585,1166499.3829,279,101145,1145,24781,24894,0,0,"kirel",108314,120946,130358,2323,"Normales_TEZG","Aare",829.546325683594,826.884887695312,834.00732421875,829.546325683594,830.784912109375,834.00732421875,464.036743164062,1036.33288574219,11103.90234375,0.294923514127731,0.293198585510254,0.353384703397751,464.036743164062,1036.33288574219,11103.90234375,2.46340584754944,2.87133169174194,3.85771584510803,4.93357229232788,6.42235374450684,7.25121355056763,20.1295604705811,22.6312808990479,17.1524696350098,11.5344676971436,8.63350486755371,0.0833919942378998,-0.0669042989611626,-0.00758911110460758,0.0188734382390976,-0.02399742603302,-0.000421135337091982,0.00477051641792059,-0.0121675403788686,-0.00781717896461487,0.0128580797463655,1.47766315937042,1.53904843330383,1.46293962001801,1.49860036373138,1.42603313922882,1.44375610351562,450,1900,3125,41.3223152160645,40.8090438842773,-0.297126770019531,0.595550537109375,-4.93942928314209,8.37102127075195,17.8272380828857,-12.9329843521118,-103.405967712402,1.15321518023848e-06,2.44750737010691e-07,2.83773479168303e-05,3.31932938024693e-07,1.12607125402064e-07,4.76363165944349e-05,-0.997042000293732,2.5097336769104,6.40888166427612,-0.0606267228722572,0.247113063931465,0.209846213459969,-0.156312763690948,-0.103377968072891,0.0322006158530712,0.139172419905663,0.112635150551796,0.02949015237391,0.00842902809381485,0.010667379014194,0.0139383412897587,5.13641309738159,7.54507970809937,17.874418258667,7.58623170852661,16.6227283477783,100.146255493164,25.852445602417,31.2078914642334,453.190460205078,0.226869970560074,0.347533196210861,0.180986106395721,685.898254394531,707.409729003906,607.684997558594,0.546260058879852,0.304933607578278,0.638027787208557,0.979804575443268,0.988668739795685,0.999998927116394,0.199957400560379,0.150113508105278,0.00145546440035105,-1.49396073818207,0,6,6,3,3,3,35,1.3400000333786,0.889999985694885,0.990000009536743,0.300000011920929,3.50999999046326,0.330000013113022,NA,22.111400604248,17.5256042480469,26.8564701080322,36.7192573547363,27.0965881347656,48.0950965881348,47.775806427002,33.544319152832,64.679313659668,53.5639343261719,36.9309005737305,73.7703247070312,62.4132804870605,43.0431022644043,87.5023345947266,71.8952026367188,49.4185752868652,105.813148498535,78.0158233642578,53.1738929748535,120.027854919434,58.7924003601074,52.7566719055176,64.5888366699219,83.5487442016602,72.450309753418,95.3892669677734,99.5770721435547,84.629150390625,117.384948730469,107.539520263672,90.6264419555664,128.338455200195,118.687484741211,98.8307342529297,144.06379699707,130.556442260742,107.128562927246,161.406005859375,137.653213500977,111.826622009277,171.396499633789,277.266357421875,1.16216325759888,188.543167114258,1.8875538110733,180.444061279297,1.99428141117096,26.5796508789062,1.73609209060669,26.6503772735596,1.5983943939209,26.042839050293,1.63472950458527,6.24823093414307,0.547576904296875,6.45112800598145,0.563639223575592,6.64703178405762,0.545309603214264,28.1310939788818,1.89518702030182,28.3294448852539,1.86684846878052,29.2078742980957,1.84543442726135,34.4713363647461,0.847890973091125,34.4695816040039,0.941915094852448,34.2104110717773,0.967140316963196,3.98203921318054,1.46170556545258,1.26667642593384,4.03667306900024,0.917392730712891,5.63734865188599,20,18,60,55,40,35,110,100,7500,93340,"Dolomit",7,2540,2600,2081,2360,2758,2836,"2005-08-23"
